SUBSISTEMA,TIPO INSTITUICAO,COD IES,COD UO,IES,IES UO,ASSOCIACAO,NUMERO REGISTO,CURSO,COD CURSO,ECTS,CNA/CL/CI,DURACAO,TIPO CURSO,COD CNAEF,LMA,REGIME GERAL DE ACESSO,MAIORES 23,DIPLOMADOS DET,DIPLOMADOS TESP,OUTROS CURSOS SUPERIORES,CURSOS DUPLA CERTIFICAÇÃO,MEDICINA PARA LICENCIADOS,ESTUDANTES INTERNACIONAIS,MUDANÇA DE PAR,REGIMES ESPECIAIS,TOTAL VAGAS CE,TOTAL VAGAS
Público,Politécnico,3030,3031,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,n/a,R/A-Cr 56/2017,Gestão de Empresas,9152,180,CNA,6 Semestres,L1,345,110,40,2,0,6,2,3,0,4,2,1,19,60
Público,Politécnico,3030,3031,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,n/a,R/A-Cr 56/2017,Gestão de Empresas (regime pós-laboral),9994,180,CNA,6 Semestres,L1,345,0,29,5,0,6,2,2,0,3,3,0,21,50
Público,Politécnico,3030,3031,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,n/a,R/A-Ef 742/2011,Solicitadoria,9242,180,CNA,6 Semestres,L1,380,110,39,3,0,1,2,2,0,6,3,1,17,57
Público,Politécnico,3030,3031,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,n/a,R/A-Ef 742/2011,Solicitadoria (regime pós-laboral),8015,180,CNA,6 Semestres,L1,380,0,25,10,0,4,3,3,0,4,4,0,28,53
Público,Politécnico,3030,3032,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,n/a,R/A-Ef 747/2011,Engenharia Eletrotécnica e de Computadores,9112,180,CNA,6 Semestres,L1,523,46,25,3,0,10,2,2,0,2,2,0,21,46
Público,Politécnico,3030,3032,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,n/a,R/A-Cr 173/2025,Engenharia de Dados e Inteligência Artificial,L394,180,CNA,3 anos,L1,480,40,25,4,0,4,2,2,0,1,2,0,15,40
Público,Politécnico,3030,3032,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,n/a,R/A-Cr 6/2010,Engenharia de Sistemas Informáticos,8409,180,CNA,6 Semestres,L1,481,86,33,3,0,5,1,2,0,1,2,0,14,47
Público,Politécnico,3030,3032,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,n/a,R/A-Cr 6/2010,Engenharia de Sistemas Informáticos (regime pós-laboral),8417,180,CNA,6 Semestres,L1,481,0,25,3,0,5,1,2,0,1,2,0,14,39
Público,Politécnico,3030,3032,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,n/a,R/A-Cr 61/2017,Engenharia e Gestão Industrial,9104,180,CNA,6 Semestres,L1,529,40,25,2,0,8,1,1,0,2,1,0,15,40
Público,Politécnico,3030,3032,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,n/a,R/A-Ef 746/2011,Engenharia em Desenvolvimento de Jogos Digitais,8311,180,CNA,6 Semestres,L1,481,53,30,4,0,8,3,3,0,3,2,0,23,53
Público,Politécnico,3030,3033,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,n/a,R/A-Cr 54/2022,Design Audiovisual,L260,180,CNA,6 Semestres,L1,213,39,31,2,0,3,0,0,0,2,1,0,8,39
Público,Politécnico,3030,3033,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,n/a,R/A-Ef 744/2011,Design Gráfico,9470,180,CNA,6 Semestres,L1,213,97,44,2,0,5,1,0,0,2,2,1,12,57
Público,Politécnico,3030,3033,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,n/a,R/A-Ef 744/2011,Design Gráfico (regime pós-laboral),9873,180,CNA,6 Semestres,L1,213,0,25,3,0,7,1,0,0,2,2,0,15,40
Público,Politécnico,3030,3033,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,n/a,R/A-Ef 745/2011,Design Industrial,9074,180,CNA,6 Semestres,L1,214,56,39,4,0,6,1,0,0,4,2,0,17,56
Público,Politécnico,3030,3034,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,n/a,R/A-Cr 34/2025,Gastronomia e Sustentabilidade Alimentar,L373,180,CNA,3 Anos,L1,811,30,20,2,0,3,1,1,0,1,2,0,10,30
Público,Politécnico,3030,3034,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,n/a,R/A-Cr 197/2021,Gestão Hoteleira,9173,180,CNA,3 Anos,L1,811,50,33,3,0,5,1,2,0,4,2,0,17,50
Público,Politécnico,3030,3034,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,n/a,R/A-Ef 741/2011,Gestão de Atividades Turísticas,8156,180,CNA,6 Semestres,L1,812,100,44,1,0,3,1,2,0,3,1,1,11,56
Público,Politécnico,3030,3034,Instituto Politécnico do Cávado e do Ave,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,n/a,R/A-Ef 741/2011,Gestão de Atividades Turísticas (regime pós-laboral),8341,180,CNA,6 Semestres,L1,812,0,30,4,0,3,1,2,0,2,2,0,14,44
Público,Politécnico,3030,3036,Instituto Politécnico do Cávado e do Ave,"Instituto Politécnico do Cávado e do Ave - Escola Superior de Desporto, Bem-Estar e Sistemas Biomédicos",n/a,R/A-Cr 72/2024,Desporto,9563,180,CNA,3 Anos,L1,813,30,20,2,0,3,1,2,0,1,1,0,10,30
Público,Politécnico,3040,3041,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,n/a,R/A-Cr 89/2013,Biologia e Biotecnologia,L029,180,CNA,6 Semestres,L1,421,50,30,4,1,1,1,2,0,9,1,1,19,50
Público,Politécnico,3040,3041,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,n/a,R/A-Ef 257/2011,Enfermagem Veterinária,9085,180,CNA,6 Semestres,L1,640,60,50,1,0,1,1,1,0,4,1,1,9,60
Público,Politécnico,3040,3041,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,n/a,R/A-Ef 258/2011,Engenharia Agronómica,9086,180,CNA,6 Semestres,L1,621,45,25,4,0,1,1,4,0,8,1,1,19,45
Público,Politécnico,3040,3041,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Alínea a),R/A-Cr 19/2017,Engenharia Alimentar,9087,180,CNA,6 Semestres,L1,541,75,20,2,0,1,1,3,0,4,1,1,12,33
Público,Politécnico,3040,3041,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,n/a,R/A-Ef 263/2011,Engenharia Zootécnica,9129,180,CNA,6 Semestres,L1,621,25,15,2,0,1,1,2,0,2,1,1,9,25
Público,Politécnico,3040,3041,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,n/a,R/A-Ef 261/2011,Engenharia do Ambiente,9099,180,CNA,6 Semestres,L1,851,36,20,4,1,1,1,2,0,5,1,1,15,36
Público,Politécnico,3040,3041,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,n/a,R/A-Cr 10/2020,Enologia,9752,180,CNA,6 Semestres,L1,541,20,12,1,1,1,1,1,0,1,1,1,7,20
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,n/a,R/A-Ef 275/2011,Animação e Produção Artística,9933,180,CNA,6 Semestres,L1,212,45,30,1,1,1,1,1,0,8,1,1,14,45
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,n/a,R/A-Ef 276/2011,Arte e Design,9898,180,CNA,6 Semestres,L1,211,80,55,4,1,1,1,4,0,12,1,1,24,80
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,n/a,R/A-Ef 3261/2011,Desporto,9563,180,CNA,6 Semestres,L1,813,60,50,1,0,1,1,2,0,3,1,1,9,60
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,n/a,R/A-Ef 277/2011,Educação Ambiental,9082,180,CNA,6 Semestres,L1,142,45,25,4,1,1,1,2,0,9,1,1,19,45
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Alínea a),R/A-Ef 278/2011,Educação Básica,9853,180,CNA,6 Semestres,L1,144,110,75,9,0,5,1,6,0,12,1,1,34,110
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,n/a,R/A-Ef 279/2011,Educação Social,9084,180,CNA,6 Semestres,L1,762,108,90,5,0,1,1,3,0,6,1,1,17,108
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,n/a,R/A-Ef 280/2011,Línguas Estrangeiras: Inglês e Espanhol,8323,180,CNA,6 Semestres,L1,222,50,35,2,0,3,1,1,0,6,1,1,14,50
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,n/a,R/A-Ef 281/2011,Línguas para Relações Internacionais,8374,180,CNA,6 Semestres,L1,222,60,60,0,0,0,0,0,0,0,0,0,0,60
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,n/a,R/A-Ef 282/2011,Música em Contextos Comunitários,L175,180,CNA,6 Semestres,L1,212,50,25,6,1,1,1,4,0,10,1,1,24,50
Público,Politécnico,3040,3042,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,n/a,R/A-Cr 34/2015,Relações Lusófonas e Língua Portuguesa,L088,180,CNA,6 Semestres,L1,222,40,25,1,1,1,1,1,0,8,1,1,14,40
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 3263/2011,Contabilidade,9056,180,CNA,6 Semestres,L1,344,75,60,3,1,1,1,1,0,3,1,4,11,75
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 3264/2011,Engenharia Civil,9089,180,CNA,6 Semestres,L1,582,60,30,9,1,1,1,4,0,10,1,3,27,60
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 306/2011,Engenharia Eletrotécnica e de Computadores,L209,180,CNA,6 Semestres,L1,523,65,40,4,1,1,1,5,0,11,1,1,24,65
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 307/2011,Engenharia Informática,9119,180,CNA,6 Semestres,L1,523,115,90,1,0,1,1,3,0,12,1,6,19,115
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 308/2011,Engenharia Mecânica,9123,180,CNA,6 Semestres,L1,521,60,40,2,1,1,1,6,0,7,1,1,19,60
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 309/2011,Engenharia Química,9125,180,CNA,6 Semestres,L1,524,36,20,2,1,1,1,2,0,6,1,2,14,36
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 305/2011,Engenharia de Energias Renováveis,9910,180,CNA,6 Semestres,L1,522,90,60,2,1,1,1,7,0,12,1,5,25,90
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Cr 93/2014,Engenharia e Gestão Industrial,9104,180,CNA,6 Semestres,L1,529,30,15,2,0,1,1,3,0,6,1,1,14,30
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 310/2011,Gestão,9147,180,CNA,6 Semestres,L1,345,130,110,3,0,1,1,3,0,9,1,2,18,130
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 153/2012,Gestão de Negócios Internacionais (ensino em Inglês),A019,180,CNA,6 Semestres,L1,345,90,50,4,1,1,1,1,0,29,1,2,38,90
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Cr 92/2014,Tecnologia Biomédica,L069,180,CNA,6 Semestres,L1,524,60,40,4,1,1,1,1,0,10,1,1,19,60
Público,Politécnico,3040,3043,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,n/a,R/A-Ef 311/2011,Tecnologias Digitais e Gestão,L423,180,CNA,6 Semestres,L1,481,68,40,2,1,4,1,5,0,12,1,2,26,68
Público,Politécnico,3040,3045,Instituto Politécnico de Bragança,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",n/a,R/A-Ef 269/2011,Design de Jogos Digitais,8309,180,CNA,6 Semestres,L1,213,60,50,1,0,1,1,1,0,4,1,1,9,60
Público,Politécnico,3040,3045,Instituto Politécnico de Bragança,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",n/a,R/A-Ef 270/2011,Gestão e Administração Pública,9165,180,CNA,6 Semestres,L1,345,90,65,7,1,1,1,2,0,7,1,5,20,90
Público,Politécnico,3040,3045,Instituto Politécnico de Bragança,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",n/a,R/A-Ef 272/2011,Informática e Comunicações,9188,180,CNA,6 Semestres,L1,481,45,30,1,1,2,1,2,0,6,1,1,14,45
Público,Politécnico,3040,3045,Instituto Politécnico de Bragança,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",n/a,R/A-Cr 27/2025,Jornalismo e Comunicação,9773,180,CNA,3 Anos,L1,321,40,30,2,0,1,1,1,0,3,1,1,9,40
Público,Politécnico,3040,3045,Instituto Politécnico de Bragança,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",n/a,R/A-Ef 3257/2011,Marketing,9205,180,CNA,6 Semestres,L1,342,45,40,1,0,0,0,0,0,1,1,2,3,45
Público,Politécnico,3040,3045,Instituto Politécnico de Bragança,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",n/a,R/A-Ef 273/2011,Multimédia,9213,180,CNA,6 Semestres,L1,213,55,45,1,0,1,1,1,0,4,1,1,9,55
Público,Politécnico,3040,3045,Instituto Politécnico de Bragança,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",n/a,R/A-Ef 204/2012,Solicitadoria,9242,180,CNA,6 Semestres,L1,380,72,60,5,1,1,1,1,0,1,1,1,11,72
Público,Politécnico,3040,3045,Instituto Politécnico de Bragança,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",n/a,R/A-Ef 3258/2011,Turismo,9254,180,CNA,6 Semestres,L1,812,60,45,3,1,1,1,2,0,3,1,3,12,60
Público,Politécnico,3040,3046,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Hotelaria e Bem-Estar,n/a,R/A-Cr 20/2023,Direção e Gestão Hoteleira,9076,180,CNA,3 Anos,L1,811,25,20,2,0,0,0,1,0,1,1,0,5,25
Público,Politécnico,3040,3046,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Hotelaria e Bem-Estar,Ministrado entre,R/A-Cr 23/2025,Osteopatia,L136,240,CNA,4 Anos,L1,729,25,20,1,0,1,0,1,0,1,1,0,5,25
Público,Politécnico,3040,3046,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Hotelaria e Bem-Estar,Ministrado entre,R/A-Cr 11/2025,Restauração e Tecnologia Alimentar,L361,180,CNA,3 Anos,L1,541,25,20,1,0,1,0,1,0,1,1,0,5,25
Público,Politécnico,3040,7015,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,n/a,R/A-Cr 3/2015,Ciências Biomédicas Laboratoriais,L068,240,CNA,8 Semestres,L1,725,85,50,5,0,4,1,8,0,15,1,1,34,85
Público,Politécnico,3040,7015,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,n/a,R/A-Ef 298/2011,Dietética e Nutrição,8149,240,CNA,8 Semestres,L1,726,36,30,1,0,1,0,1,0,2,0,1,5,36
Público,Politécnico,3040,7015,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,n/a,R/A-Ef 299/2011,Enfermagem,9500,240,CNA,8 Semestres,L1,723,140,50,6,0,1,1,4,0,6,0,2,18,70
Público,Politécnico,3040,7015,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,n/a,R/A-Ef 299/2011,Enfermagem (entrada no 2.º semestre),9501,240,CNA,8 Semestres,L1,723,0,45,6,0,2,1,10,0,4,1,1,24,70
Público,Politécnico,3040,7015,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,n/a,R/A-Ef 300/2011,Farmácia,9549,240,CNA,8 Semestres,L1,727,72,55,2,0,3,1,4,0,5,1,1,16,72
Público,Politécnico,3040,7015,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,n/a,R/A-Ef 301/2011,Gerontologia,9833,180,CNA,6 Semestres,L1,723,48,20,5,0,1,1,5,0,14,1,1,27,48
Público,Politécnico,3040,7016,Instituto Politécnico de Bragança,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança (Chaves),n/a,R/A-Cr 145/2022,Fisioterapia,9504,240,CNA,8 Semestres,L1,726,25,25,0,0,0,0,0,0,0,0,0,0,25
Público,Politécnico,3050,3051,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,n/a,R/A-Cr 38/2012,Agronomia,9003,180,CNA,6 Semestres,L1,621,50,20,5,0,8,1,0,0,14,2,0,30,50
Público,Politécnico,3050,3051,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,n/a,R/A-Cr 57/2015,Biotecnologia Alimentar,L093,180,CNA,6 Semestres,L1,524,30,18,4,0,1,1,0,0,5,1,0,12,30
Público,Politécnico,3050,3051,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,n/a,R/A-Ef 317/2011,Enfermagem Veterinária,9085,180,CNA,6 Semestres,L1,640,50,40,1,0,9,0,0,0,0,0,0,10,50
Público,Politécnico,3050,3051,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,n/a,R/A-Ef 319/2011,Engenharia de Proteção Civil,8397,180,CNA,6 Semestres,L1,861,45,15,6,0,10,2,0,0,10,2,0,30,45
Público,Politécnico,3050,3052,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,n/a,R/A-Ef 3267/2011,Desporto e Atividade Física,9850,180,CNA,6 Semestres,L1,813,80,54,0,0,20,1,1,0,3,1,0,26,80
Público,Politécnico,3050,3052,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,n/a,R/A-Ef 3268/2011,Educação Básica,9853,180,CNA,6 Semestres,L1,144,60,42,1,0,16,0,0,0,0,1,0,18,60
Público,Politécnico,3050,3052,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,n/a,R/A-Ef 335/2011,Secretariado,9485,180,CNA,6 Semestres,L1,346,50,35,2,0,0,1,0,0,10,1,1,14,50
Público,Politécnico,3050,3052,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,n/a,R/A-Cr 336/2011,Serviço Social,9238,180,CNA,3 anos,L1,762,80,61,5,0,4,1,1,0,3,3,2,17,80
Público,Politécnico,3050,3052,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,n/a,R/A-Cr 123/2025,Treino Desportivo e Preparação Física,L386,180,CNA,3 anos,L1,813,40,25,0,0,11,1,1,0,1,1,0,15,40
Público,Politécnico,3050,3053,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,n/a,R/A-Ef 3274/2011,Engenharia Civil,9089,180,CNA,6 Semestres,L1,582,50,20,4,1,1,2,3,0,16,2,1,29,50
Público,Politécnico,3050,3053,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,n/a,R/A-Ef 349/2011,Engenharia Eletrotécnica e das Telecomunicações,9111,180,CNA,6 Semestres,L1,523,45,30,4,1,1,1,1,0,6,1,0,15,45
Público,Politécnico,3050,3053,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,n/a,R/A-Ef 351/2011,Engenharia Informática,9119,180,CNA,6 Semestres,L1,523,110,90,3,0,9,1,2,0,3,1,1,19,110
Público,Politécnico,3050,3053,Instituto Politécnico de Castelo Branco,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,n/a,R/A-Cr 13/2011,Engenharia das Energias Renováveis,8463,180,CNA,6 Semestres,L1,522,45,30,2,1,1,1,2,0,6,1,1,14,45
