course_id,exam_code,conjunto_id,weight
2900_2910_9219,18,5,0.5
2900_2910_9219,13,6,0.5
2900_2910_9219,17,6,0.5
2900_2910_9238,09,1,0.5
2900_2910_9238,11,1,0.5
2900_2910_9238,09,2,0.5
2900_2910_9238,18,2,0.5
2900_2910_9238,11,3,0.5
2900_2910_9238,18,3,0.5
2900_2910_9238,04,4,0.5
2900_2910_9238,18,4,0.5
2900_2910_9238,17,5,0.5
2900_2910_9238,18,5,0.5
2900_2910_9238,06,6,0.5
2900_2910_9238,18,6,0.5
2900_2910_9240,06,1,0.5
2900_2910_9240,18,1,0.5
2900_2910_9240,11,2,0.5
2900_2910_9240,18,2,0.5
2900_2910_9240,17,3,0.5
2900_2910_9240,18,3,0.5
2900_2910_9240,13,4,0.5
2900_2910_9240,18,4,0.5
2900_2910_9240,11,5,0.5
2900_2910_9240,17,5,0.5
2900_2910_9240,06,6,0.5
2900_2910_9240,17,6,0.5
2900_2910_9254,04,1,0.5
2900_2910_9254,17,1,0.5
2900_2910_9254,04,2,0.5
2900_2910_9254,18,2,0.5
2900_2910_9254,17,3,0.5
2900_2910_9254,18,3,0.5
2900_2910_9254,13,4,0.5
2900_2910_9254,18,4,0.5
2900_2910_9254,09,5,0.5
2900_2910_9254,18,5,0.5
2900_2910_9254,09,6,0.5
2900_2910_9254,17,6,0.5
2900_2910_L165,03,1,0.5
2900_2910_L165,16,1,0.5
2900_2910_L165,03,2,0.5
2900_2910_L165,18,2,0.5
2900_2910_L165,16,3,0.5
2900_2910_L165,18,3,0.5
2900_2910_L165,06,4,0.5
2900_2910_L165,17,4,0.5
2900_2910_L165,13,5,0.5
2900_2910_L165,17,5,0.5
2900_2910_L165,10,6,0.5
2900_2910_L165,16,6,0.5
2900_2920_9257,03,1,0.5
2900_2920_9257,10,1,0.5
2900_2920_9257,10,2,0.5
2900_2920_9257,18,2,0.5
2900_2920_9257,03,3,0.5
2900_2920_9257,18,3,0.5
2900_2920_9257,16,4,0.5
2900_2920_9257,18,4,0.5
2900_2920_9257,12,5,0.5
2900_2920_9257,18,5,0.5
2900_2920_9257,04,6,0.5
2900_2920_9257,18,6,0.5
2900_2920_L077,11,1,0.5
2900_2920_L077,18,1,0.5
2900_2920_L077,12,2,0.5
2900_2920_L077,18,2,0.5
2900_2920_L077,13,3,0.5
2900_2920_L077,18,3,0.5
2900_2920_L077,06,4,0.5
2900_2920_L077,18,4,0.5
2900_2920_L077,06,5,0.5
2900_2920_L077,12,5,0.5
2900_2920_L077,15,6,0.5
2900_2920_L077,18,6,0.5
2900_2920_9023,06,1,0.5
2900_2920_9023,18,1,0.5
2900_2920_9023,11,2,0.5
2900_2920_9023,18,2,0.5
2900_2920_9023,17,3,0.5
2900_2920_9023,18,3,0.5
2900_2920_9023,13,4,0.5
2900_2920_9023,18,4,0.5
2900_2920_9023,04,5,0.5
2900_2920_9023,17,5,0.5
2900_2920_9023,09,6,0.5
2900_2920_9023,18,6,0.5
2900_2920_9026,17,1,0.5
2900_2920_9026,18,1,0.5
2900_2920_9026,11,2,0.5
2900_2920_9026,18,2,0.5
2900_2920_9026,06,3,0.5
2900_2920_9026,18,3,0.5
2900_2920_9026,06,4,0.5
2900_2920_9026,17,4,0.5
2900_2920_9026,02,5,0.5
2900_2920_9026,17,5,0.5
2900_2920_9026,02,6,0.5
2900_2920_9026,18,6,0.5
2900_2920_l291,16,1,0.5
2900_2920_l291,02,1,0.5
2900_2920_l291,16,2,0.5
2900_2920_l291,04,2,0.5
2900_2920_l291,16,3,0.5
2900_2920_l291,07,3,0.5
2900_2920_l291,16,4,0.5
2900_2920_l291,09,4,0.5
2900_2920_l291,16,5,0.5
2900_2920_l291,13,5,0.5
2900_2920_l291,16,6,0.5
2900_2920_l291,18,6,0.5
2900_2920_L019,11,1,0.5
2900_2920_L019,17,1,0.5
2900_2920_L019,11,2,0.5
2900_2920_L019,18,2,0.5
2900_2920_L019,17,3,0.5
2900_2920_L019,18,3,0.5
2900_2920_L019,13,4,0.5
2900_2920_L019,18,4,0.5
2900_2920_L019,04,5,0.5
2900_2920_L019,17,5,0.5
2900_2920_L019,09,6,0.5
2900_2920_L019,18,6,0.5
2900_2920_8313,03,1,0.5
2900_2920_8313,18,1,0.5
2900_2920_8313,10,2,0.5
2900_2920_8313,18,2,0.5
2900_2920_8313,11,3,0.5
2900_2920_8313,18,3,0.5
2900_2920_8313,17,4,0.5
2900_2920_8313,18,4,0.5
2900_2920_8313,03,5,0.5
2900_2920_8313,10,5,0.5
2900_2920_8313,09,6,0.5
2900_2920_8313,18,6,0.5
2900_2920_9070,03,1,0.5
2900_2920_9070,10,1,0.5
2900_2920_9070,10,2,0.5
2900_2920_9070,18,2,0.5
2900_2920_9070,03,3,0.5
2900_2920_9070,18,3,0.5
2900_2920_9070,13,4,0.5
2900_2920_9070,18,4,0.5
2900_2920_9070,11,5,0.5
2900_2920_9070,18,5,0.5
2900_2920_9070,09,6,0.5
2900_2920_9070,18,6,0.5
2900_2920_L230,03,1,0.5
2900_2920_L230,10,1,0.5
2900_2920_L230,03,2,0.5
2900_2920_L230,11,2,0.5
2900_2920_L230,03,3,0.5
2900_2920_L230,12,3,0.5
2900_2920_L230,03,4,0.5
2900_2920_L230,17,4,0.5
2900_2920_L230,03,5,0.5
2900_2920_L230,18,5,0.5
2900_2920_L230,10,6,0.5
2900_2920_L230,12,6,0.5
2900_2920_9078,11,1,0.5
2900_2920_9078,18,1,0.5
2900_2920_9078,06,2,0.5
2900_2920_9078,18,2,0.5
2900_2920_9078,04,3,0.5
2900_2920_9078,18,3,0.5
2900_2920_9078,06,4,0.5
2900_2920_9078,11,4,0.5
2900_2920_9078,13,5,0.5
2900_2920_9078,18,5,0.5
2900_2920_9078,09,6,0.5
2900_2920_9078,18,6,0.5
2900_2920_9081,16,1,0.5
2900_2920_9081,04,1,0.5
2900_2920_9081,16,2,0.5
2900_2920_9081,06,2,0.5
2900_2920_9081,16,3,0.5
2900_2920_9081,09,3,0.5
2900_2920_9081,16,4,0.5
2900_2920_9081,11,4,0.5
2900_2920_9081,16,5,0.5
2900_2920_9081,13,5,0.5
2900_2920_9081,16,6,0.5
2900_2920_9081,18,6,0.5
2900_2920_9736,02,1,0.5
2900_2920_9736,16,1,0.5
2900_2920_9736,02,2,0.5
2900_2920_9736,18,2,0.5
2900_2920_9736,06,3,0.5
2900_2920_9736,18,3,0.5
2900_2920_9736,16,4,0.5
2900_2920_9736,18,4,0.5
2900_2920_9736,09,5,0.5
2900_2920_9736,18,5,0.5
2900_2920_9736,13,6,0.5
2900_2920_9736,18,6,0.5
2900_2920_9089,07,1,0.5
2900_2920_9089,16,1,0.5
2900_2920_8277,07,1,0.5
2900_2920_8277,16,1,0.5
2900_2920_8277,16,2,0.5
2900_2920_8277,18,2,0.5
2900_2920_9119,16,1,0.5
2900_2920_9119,02,1,0.5
2900_2920_9119,16,2,0.5
2900_2920_9119,04,2,0.5
2900_2920_9119,16,3,0.5
2900_2920_9119,07,3,0.5
2900_2920_9119,16,4,0.5
2900_2920_9119,10,4,0.5
2900_2920_9119,16,5,0.5
2900_2920_9119,18,5,0.5
2900_2920_8397,07,1,0.5
2900_2920_8397,16,1,0.5
2900_2920_9099,02,1,0.5
2900_2920_9099,16,1,0.5
2900_2920_9099,07,2,0.5
2900_2920_9099,16,2,0.5
2900_2920_8378,11,1,0.5
2900_2920_8378,18,1,0.5
2900_2920_8378,06,2,0.5
2900_2920_8378,18,2,0.5
2900_2920_8378,04,3,0.5
2900_2920_8378,18,3,0.5
2900_2920_8378,09,4,0.5
2900_2920_8378,18,4,0.5
2900_2920_8378,13,5,0.5
2900_2920_8378,18,5,0.5
2900_2920_8378,06,6,0.5
2900_2920_8378,11,6,0.5
2900_2920_9147,04,1,0.5
2900_2920_9147,16,1,0.5
2900_2920_9147,04,2,0.5
2900_2920_9147,18,2,0.5
2900_2920_9147,16,3,0.5
2900_2920_9147,18,3,0.5
2900_2920_9147,09,4,0.5
2900_2920_9147,18,4,0.5
2900_2920_9147,13,5,0.5
2900_2920_9147,18,5,0.5
2900_2920_9147,09,6,0.5
2900_2920_9147,16,6,0.5
2900_2920_L021,09,1,0.5
2900_2920_L021,17,1,0.5
2900_2920_L021,04,2,0.5
2900_2920_L021,18,2,0.5
2900_2920_L021,17,3,0.5
2900_2920_L021,18,3,0.5
2900_2920_L021,09,4,0.5
2900_2920_L021,18,4,0.5
2900_2920_L021,13,5,0.5
2900_2920_L021,18,5,0.5
2900_2920_L021,06,6,0.5
2900_2920_L021,18,6,0.5
2900_2920_8166,09,1,0.5
2900_2920_8166,17,1,0.5
2900_2920_8166,04,2,0.5
2900_2920_8166,18,2,0.5
2900_2920_8166,17,3,0.5
2900_2920_8166,18,3,0.5
2900_2920_8166,09,4,0.5
2900_2920_8166,18,4,0.5
2900_2920_8166,06,5,0.5
2900_2920_8166,18,5,0.5
2900_2920_8166,13,6,0.5
2900_2920_8166,18,6,0.5
2900_2920_9218,09,1,0.5
2900_2920_9218,18,1,0.5
2900_2920_9218,16,2,0.5
2900_2920_9218,18,2,0.5
2900_2920_9218,02,3,0.5
2900_2920_9218,16,3,0.5
2900_2920_9218,02,4,0.5
2900_2920_9218,18,4,0.5
2900_2920_9218,13,5,0.5
2900_2920_9218,18,5,0.5
2900_2920_9218,07,6,0.5
2900_2920_9218,16,6,0.5
2900_2920_9219,06,1,0.5
2900_2920_9219,18,1,0.5
2900_2920_9219,09,2,0.5
2900_2920_9219,18,2,0.5
2900_2920_9219,17,3,0.5
2900_2920_9219,18,3,0.5
2900_2920_9219,13,4,0.5
2900_2920_9219,18,4,0.5
2900_2920_9219,11,5,0.5
2900_2920_9219,18,5,0.5
2900_2920_9219,13,6,0.5
2900_2920_9219,17,6,0.5
2900_2920_9238,06,1,0.5
2900_2920_9238,18,1,0.5
2900_2920_9238,09,2,0.5
2900_2920_9238,18,2,0.5
2900_2920_9238,17,3,0.5
2900_2920_9238,18,3,0.5
2900_2920_9238,04,4,0.5
2900_2920_9238,18,4,0.5
2900_2920_9238,11,5,0.5
2900_2920_9238,18,5,0.5
2900_2920_9238,09,6,0.5
2900_2920_9238,11,6,0.5
2900_2920_L148,10,1,0.5
2900_2920_L148,16,1,0.5
2900_2920_L148,10,2,0.5
2900_2920_L148,18,2,0.5
2900_2920_L148,16,3,0.5
2900_2920_L148,18,3,0.5
2900_2920_L148,06,4,0.5
2900_2920_L148,17,4,0.5
2900_2920_L148,13,5,0.5
2900_2920_L148,17,5,0.5
2900_2920_L148,06,6,0.5
2900_2920_L148,18,6,0.5
4002_4002_9214,13,1,0.5
4002_4002_9214,18,1,0.5
4002_4002_9214,12,2,0.5
4002_4002_9214,18,2,0.5
4002_4002_9214,12,3,0.5
4002_4002_9214,13,3,0.5
4002_4002_9214,16,4,0.5
4002_4002_9214,18,4,0.5
4002_4002_9214,05,5,0.5
4002_4002_9214,18,5,0.5
4002_4002_9214,12,6,0.5
4002_4002_9214,15,6,0.5
4010_4010_9257,03,1,0.5
4010_4010_9257,10,1,0.5
4010_4010_9257,03,2,0.5
4010_4010_9257,12,2,0.5
4010_4010_9257,10,3,0.5
4010_4010_9257,12,3,0.5
4010_4010_9682,03,1,0.5
4010_4010_9682,12,1,0.5
4010_4010_9682,03,2,0.5
4010_4010_9682,06,2,0.5
4010_4010_9682,13,3,0.5
4010_4010_9682,18,3,0.5
4010_4010_9683,12,1,0.5
4010_4010_9683,13,1,0.5
4010_4010_9683,12,2,0.5
4010_4010_9683,18,2,0.5
4010_4010_9683,13,3,0.5
4010_4010_9683,18,3,0.5
4010_4010_L356,03,1,0.5
4010_4010_L356,10,1,0.5
4010_4010_L356,03,2,0.5
4010_4010_L356,12,2,0.5
4010_4010_L356,10,3,0.5
4010_4010_L356,12,3,0.5
4010_4010_9713,13,1,0.5
4010_4010_9713,18,1,0.5
4010_4010_9713,11,2,0.5
4010_4010_9713,18,2,0.5
4010_4010_9713,06,3,0.5
4010_4010_9713,18,3,0.5
4010_4010_9070,03,1,0.5
4010_4010_9070,18,1,0.5
4010_4010_9070,12,2,0.5
4010_4010_9070,18,2,0.5
4010_4010_9070,10,3,0.5
4010_4010_9070,18,3,0.5
4010_4010_9243,12,1,0.5
4010_4010_9243,13,1,0.5
4010_4010_9243,12,2,0.5
4010_4010_9243,18,2,0.5
4010_4010_9243,13,3,0.5
4010_4010_9243,18,3,0.5
4020_4020_9089,07,1,0.5
4020_4020_9089,19,1,0.5
4020_4020_9174,16,1,0.5
4020_4020_9174,18,1,0.5
4020_4020_9174,04,2,0.5
4020_4020_9174,18,2,0.5
4020_4020_9174,04,3,0.5
4020_4020_9174,16,3,0.5
4020_4020_9174,09,4,0.5
4020_4020_9174,18,4,0.5
4020_4020_9174,04,5,0.5
4020_4020_9174,09,5,0.5
4020_4020_9174,17,6,0.5
4020_4020_9174,18,6,0.5
4020_4020_L186,04,1,0.5
4020_4020_L186,10,1,0.5
4020_4020_L186,04,2,0.5
4020_4020_L186,16,2,0.5
4020_4020_L186,04,3,0.5
4020_4020_L186,18,3,0.5
4020_4020_L186,10,4,0.5
4020_4020_L186,16,4,0.5
4020_4020_L186,10,5,0.5
4020_4020_L186,18,5,0.5
4020_4020_L186,16,6,0.5
4020_4020_L186,18,6,0.5
4069_4069_L170,03,1,0.5
4069_4069_L170,10,1,0.5
4069_4069_L170,03,2,0.5
4069_4069_L170,12,2,0.5
4069_4069_L170,10,3,0.5
4069_4069_L170,12,3,0.5
4069_4069_9069,03,1,0.5
4069_4069_9069,10,1,0.5
4069_4069_9069,03,2,0.5
4069_4069_9069,12,2,0.5
4069_4069_9069,10,3,0.5
4069_4069_9069,12,3,0.5
4076_4076_9563,18,1,0.5
4076_4076_9563,02,1,0.5
4076_4076_9563,18,2,0.5
4076_4076_9563,09,2,0.5
4076_4076_9563,18,3,0.5
4076_4076_9563,11,3,0.5
4076_4076_9563,18,4,0.5
4076_4076_9563,17,4,0.5
4076_4076_9563,18,5,0.5
4076_4076_9563,16,5,0.5
4076_4076_9563,18,6,0.5
4076_4076_9563,19,6,0.5
4076_4076_9853,16,1,0.5
4076_4076_9853,18,1,0.5
4076_4076_9853,17,2,0.5
4076_4076_9853,18,2,0.5
4076_4076_9084,18,1,0.5
4076_4076_9084,02,1,0.5
4076_4076_9084,18,2,0.5
4076_4076_9084,06,2,0.5
4076_4076_9084,18,3,0.5
4076_4076_9084,11,3,0.5
4076_4076_9084,18,4,0.5
4076_4076_9084,17,4,0.5
4076_4076_9084,18,5,0.5
4076_4076_9084,16,5,0.5
4076_4076_9084,18,6,0.5
4076_4076_9084,19,6,0.5
4080_4080_9853,17,1,0.5
4080_4080_9853,18,1,0.5
4080_4080_9853,16,2,0.5
4080_4080_9853,18,2,0.5
4080_4080_9853,19,3,0.5
4080_4080_9853,18,3,0.5
4085_4085_9853,16,1,0.5
4085_4085_9853,18,1,0.5
4085_4085_9853,17,2,0.5
4085_4085_9853,18,2,0.5
4085_4085_9853,19,3,0.5
4085_4085_9853,18,3,0.5
4085_4085_9084,09,1,0.5
4085_4085_9084,18,1,0.5
4085_4085_9084,17,2,0.5
4085_4085_9084,18,2,0.5
4085_4085_9084,11,3,0.5
4085_4085_9084,18,3,0.5
4089_4089_9500,02,1,0.5
4089_4089_9500,04,1,0.5
4089_4089_9500,02,2,0.5
4089_4089_9500,06,2,0.5
4089_4089_9500,02,3,0.5
4089_4089_9500,07,3,0.5
4089_4089_9500,02,4,0.5
4089_4089_9500,17,4,0.5
4089_4089_9500,02,5,0.5
4089_4089_9500,18,5,0.5
4089_4089_9504,02,1,0.5
4089_4089_9504,04,1,0.5
4089_4089_9504,02,2,0.5
4089_4089_9504,06,2,0.5
4089_4089_9504,02,3,0.5
4089_4089_9504,07,3,0.5
4089_4089_9504,02,4,0.5
4089_4089_9504,17,4,0.5
4089_4089_9504,02,5,0.5
4089_4089_9504,18,5,0.5
4089_4089_L136,02,1,0.5
4089_4089_L136,07,1,0.5
4091_4091_8137,02,1,0.5
4091_4091_8137,07,1,0.5
4091_4091_8137,02,2,0.5
4091_4091_8137,18,2,0.5
4091_4091_8137,02,3,0.5
4091_4091_8137,16,3,0.5
4091_4091_L068,02,1,0.5
4091_4091_L068,07,1,0.5
4091_4091_L068,02,2,0.5
4091_4091_L068,18,2,0.5
4091_4091_L068,02,3,0.5
4091_4091_L068,16,3,0.5
4091_4091_9500,02,1,0.5
4091_4091_9500,07,1,0.5
4091_4091_9500,02,2,0.5
4091_4091_9500,18,2,0.5
4091_4091_9500,02,3,0.5
4091_4091_9500,16,3,0.5
4091_4091_9504,02,1,0.5
4091_4091_9504,07,1,0.5
4091_4091_9504,02,2,0.5
4091_4091_9504,18,2,0.5
4091_4091_9504,02,3,0.5
4091_4091_9504,16,3,0.5
4091_4091_L066,02,1,0.5
4091_4091_L066,07,1,0.5
4091_4091_L066,02,2,0.5
4091_4091_L066,18,2,0.5
4091_4091_L066,02,3,0.5
4091_4091_L066,16,3,0.5
4091_4091_L136,02,1,0.5
4091_4091_L136,07,1,0.5
4091_4091_8249,02,1,0.5
4091_4091_8249,07,1,0.5
4091_4091_8249,02,2,0.5
4091_4091_8249,18,2,0.5
4091_4091_8249,02,3,0.5
4091_4091_8249,16,3,0.5
4096_4096_9500,02,1,0.5
4096_4096_9500,18,1,0.5
4096_4096_9500,02,2,0.5
4096_4096_9500,17,2,0.5
4096_4096_9500,02,3,0.5
4096_4096_9500,06,3,0.5
4097_4097_9500,02,1,0.5
4097_4097_9500,07,1,0.5
4097_4097_9500,02,2,0.5
4097_4097_9500,18,2,0.5
4097_4097_9500,02,3,0.5
4097_4097_9500,19,3,0.5
4097_4097_9504,02,1,0.5
4097_4097_9504,07,1,0.5
4097_4097_9504,02,2,0.5
4097_4097_9504,18,2,0.5
4097_4097_9504,02,3,0.5
4097_4097_9504,19,3,0.5
4097_4097_L357,02,1,0.5
4097_4097_L357,16,1,0.5
4097_4097_L357,04,2,0.5
4097_4097_L357,16,2,0.5
4097_4097_L357,07,3,0.5
4097_4097_L357,16,3,0.5
4097_4097_L357,16,4,0.5
4097_4097_L357,18,4,0.5
4097_4097_L357,02,5,0.5
4097_4097_L357,07,5,0.5
4097_4097_L357,04,6,0.5
4097_4097_L357,18,6,0.5
4097_4097_8138,02,1,0.5
4097_4097_8138,07,1,0.5
4097_4097_8138,02,2,0.5
4097_4097_8138,18,2,0.5
4097_4097_8138,02,3,0.5
4097_4097_8138,19,3,0.5
4098_4098_9500,02,1,0.5
4098_4098_9500,19,1,0.5
4098_4098_9500,02,2,0.5
4098_4098_9500,18,2,0.5
4098_4098_9500,02,3,0.5
4098_4098_9500,07,3,0.5
4105_4105_9504,02,1,0.5
4105_4105_9504,07,1,0.5
4105_4105_9504,02,2,0.5
4105_4105_9504,09,2,0.5
4105_4105_9504,02,3,0.5
4105_4105_9504,11,3,0.5
4105_4105_9504,02,4,0.5
4105_4105_9504,17,4,0.5
4105_4105_9504,02,5,0.5
4105_4105_9504,16,5,0.5
4105_4105_9504,02,6,0.5
4105_4105_9504,18,6,0.5
4105_4105_8138,02,1,0.5
4105_4105_8138,07,1,0.5
4105_4105_8138,02,2,0.5
4105_4105_8138,09,2,0.5
4105_4105_8138,02,3,0.5
4105_4105_8138,11,3,0.5
4105_4105_8138,02,4,0.5
4105_4105_8138,17,4,0.5
4105_4105_8138,02,5,0.5
4105_4105_8138,16,5,0.5
4105_4105_8138,02,6,0.5
4105_4105_8138,18,6,0.5
4105_4105_9890,02,1,0.5
4105_4105_9890,07,1,0.5
4105_4105_9890,02,2,0.5
4105_4105_9890,09,2,0.5
4105_4105_9890,02,3,0.5
4105_4105_9890,11,3,0.5
4105_4105_9890,02,4,0.5
4105_4105_9890,17,4,0.5
4105_4105_9890,02,5,0.5
4105_4105_9890,16,5,0.5
4105_4105_9890,02,6,0.5
4105_4105_9890,18,6,0.5
4106_4106_L068,02,1,0.5
4106_4106_L068,18,1,0.5
4106_4106_L068,02,2,0.5
4106_4106_L068,07,2,0.5
4106_4106_L068,02,3,0.5
4106_4106_L068,16,3,0.5
4106_4106_9500,02,1,0.5
4106_4106_9500,18,1,0.5
4106_4106_9500,02,2,0.5
4106_4106_9500,07,2,0.5
4106_4106_9500,02,3,0.5
4106_4106_9500,16,3,0.5
4106_4106_9085,02,1,0.5
4106_4106_9085,18,1,0.5
4106_4106_9085,02,2,0.5
4106_4106_9085,07,2,0.5
4106_4106_9085,02,3,0.5
4106_4106_9085,16,3,0.5
4106_4106_9504,02,1,0.5
4106_4106_9504,18,1,0.5
4106_4106_9504,02,2,0.5
4106_4106_9504,07,2,0.5
4106_4106_9504,02,3,0.5
4106_4106_9504,16,3,0.5
4106_4106_9791,02,1,0.5
4106_4106_9791,18,1,0.5
4106_4106_9791,02,2,0.5
4106_4106_9791,07,2,0.5
4106_4106_9791,02,3,0.5
4106_4106_9791,16,3,0.5
4107_4108_9500,02,1,0.5
4107_4108_9500,06,1,0.5
4107_4108_9500,02,2,0.5
4107_4108_9500,07,2,0.5
4107_4108_9500,02,3,0.5
4107_4108_9500,09,3,0.5
4107_4108_9500,02,4,0.5
4107_4108_9500,16,4,0.5
4107_4108_9500,02,5,0.5
4107_4108_9500,18,5,0.5
4107_4108_9549,02,1,0.5
4107_4108_9549,06,1,0.5
4107_4108_9549,02,2,0.5
4107_4108_9549,07,2,0.5
4107_4108_9549,02,3,0.5
4107_4108_9549,09,3,0.5
4107_4108_9549,02,4,0.5
4107_4108_9549,16,4,0.5
4107_4108_9549,02,5,0.5
4107_4108_9549,18,5,0.5
4107_4108_L067,02,1,0.5
4107_4108_L067,06,1,0.5
4107_4108_L067,02,2,0.5
4107_4108_L067,07,2,0.5
4107_4108_L067,02,3,0.5
4107_4108_L067,09,3,0.5
4107_4108_L067,02,4,0.5
4107_4108_L067,16,4,0.5
4107_4108_L067,02,5,0.5
4107_4108_L067,18,5,0.5
4107_4108_9504,02,1,0.5
4107_4108_9504,06,1,0.5
4107_4108_9504,02,2,0.5
4107_4108_9504,07,2,0.5
4107_4108_9504,02,3,0.5
4107_4108_9504,09,3,0.5
4107_4108_9504,02,4,0.5
4107_4108_9504,16,4,0.5
4107_4108_9504,02,5,0.5
4107_4108_9504,18,5,0.5
4107_4108_L066,02,1,0.5
4107_4108_L066,06,1,0.5
4107_4108_L066,02,2,0.5
4107_4108_L066,07,2,0.5
4107_4108_L066,02,3,0.5
4107_4108_L066,09,3,0.5
4107_4108_L066,02,4,0.5
4107_4108_L066,16,4,0.5
4107_4108_L066,02,5,0.5
4107_4108_L066,18,5,0.5
4107_4108_L136,02,1,0.5
4107_4108_L136,07,1,0.5
4107_4108_8249,02,1,0.5
4107_4108_8249,06,1,0.5
4107_4108_8249,02,2,0.5
4107_4108_8249,07,2,0.5
4107_4108_8249,02,3,0.5
4107_4108_8249,09,3,0.5
4107_4108_8249,02,4,0.5
4107_4108_8249,16,4,0.5
4107_4108_8249,02,5,0.5
4107_4108_8249,18,5,0.5
4107_4109_9085,02,1,0.5
4107_4109_9085,04,1,0.5
4107_4109_9085,02,2,0.5
4107_4109_9085,07,2,0.5
4107_4109_9085,02,3,0.5
4107_4109_9085,16,3,0.5
4107_4109_9085,02,4,0.5
4107_4109_9085,19,4,0.5
4107_4109_9085,02,5,0.5
4107_4109_9085,18,5,0.5
4107_4109_9504,02,1,0.5
4107_4109_9504,06,1,0.5
4107_4109_9504,02,2,0.5
4107_4109_9504,07,2,0.5
4107_4109_9504,02,3,0.5
4107_4109_9504,09,3,0.5
4107_4109_9504,02,4,0.5
4107_4109_9504,16,4,0.5
4107_4109_9504,02,5,0.5
4107_4109_9504,18,5,0.5
4107_4109_9791,02,1,0.5
4107_4109_9791,06,1,0.5
4107_4109_9791,02,2,0.5
4107_4109_9791,07,2,0.5
4107_4109_9791,02,3,0.5
4107_4109_9791,09,3,0.5
4107_4109_9791,02,4,0.5
4107_4109_9791,16,4,0.5
4107_4109_9791,02,5,0.5
4107_4109_9791,18,5,0.5
4107_4113_9500,02,1,0.5
4107_4113_9500,06,1,0.5
4107_4113_9500,02,2,0.5
4107_4113_9500,07,2,0.5
4107_4113_9500,02,3,0.5
4107_4113_9500,09,3,0.5
4107_4113_9500,02,4,0.5
4107_4113_9500,16,4,0.5
4107_4113_9500,02,5,0.5
4107_4113_9500,18,5,0.5
4110_4110_9500,02,1,0.5
4110_4110_9500,07,1,0.5
4110_4110_9500,02,2,0.5
4110_4110_9500,18,2,0.5
4110_4110_9500,02,3,0.5
4110_4110_9500,19,3,0.5
4115_4115_9147,18,1,0.5
4115_4115_9147,04,1,0.5
4115_4115_9147,18,2,0.5
4115_4115_9147,09,2,0.5
4115_4115_9147,18,3,0.5
4115_4115_9147,11,3,0.5
4115_4115_9147,18,4,0.5
4115_4115_9147,17,4,0.5
4115_4115_9147,18,5,0.5
4115_4115_9147,16,5,0.5
4115_4115_9147,18,6,0.5
4115_4115_9147,19,6,0.5
4115_4115_9173,18,1,0.5
4115_4115_9173,04,1,0.5
4115_4115_9173,18,2,0.5
4115_4115_9173,09,2,0.5
4115_4115_9173,18,3,0.5
4115_4115_9173,11,3,0.5
4115_4115_9173,18,4,0.5
4115_4115_9173,17,4,0.5
4115_4115_9173,18,5,0.5
4115_4115_9173,16,5,0.5
4115_4115_9173,18,6,0.5
4115_4115_9173,19,6,0.5
4115_4115_L234,16,1,0.5
4115_4115_L234,04,1,0.5
4115_4115_L234,16,2,0.5
4115_4115_L234,07,2,0.5
4115_4115_L234,16,3,0.5
4115_4115_L234,09,3,0.5
4115_4115_L234,16,4,0.5
4115_4115_L234,10,4,0.5
4115_4115_L234,16,5,0.5
4115_4115_L234,13,5,0.5
4115_4115_L234,16,6,0.5
4115_4115_L234,18,6,0.5
4115_4115_9254,18,1,0.5
4115_4115_9254,04,1,0.5
4115_4115_9254,18,2,0.5
4115_4115_9254,09,2,0.5
4115_4115_9254,18,3,0.5
4115_4115_9254,11,3,0.5
4115_4115_9254,18,4,0.5
4115_4115_9254,17,4,0.5
4115_4115_9254,18,5,0.5
4115_4115_9254,16,5,0.5
4115_4115_9254,18,6,0.5
4115_4115_9254,19,6,0.5
4126_4126_L111,02,1,0.5
4126_4126_L111,07,1,0.5
4126_4126_L111,02,2,0.5
4126_4126_L111,16,2,0.5
4126_4126_9847,02,1,0.5
4126_4126_9847,07,1,0.5
4126_4126_9847,02,2,0.5
4126_4126_9847,16,2,0.5
4126_4126_L327,02,1,0.5
4126_4126_L327,07,1,0.5
4126_4126_L327,02,2,0.5
4126_4126_L327,16,2,0.5
4141_4141_9169,04,1,0.5
4141_4141_9169,11,1,0.5
4141_4141_9169,04,2,0.5
4141_4141_9169,17,2,0.5
4141_4141_9169,04,3,0.5
4141_4141_9169,18,3,0.5
4141_4141_9169,11,4,0.5
4141_4141_9169,17,4,0.5
4141_4141_9169,11,5,0.5
4141_4141_9169,18,5,0.5
4141_4141_9169,17,6,0.5
4141_4141_9169,18,6,0.5
4155_4155_9156,04,1,0.5
4155_4155_9156,17,1,0.5
4155_4155_9156,04,2,0.5
4155_4155_9156,18,2,0.5
4155_4155_9156,17,3,0.5
4155_4155_9156,18,3,0.5
4155_4155_L268,04,1,0.5
4155_4155_L268,17,1,0.5
4155_4155_L268,04,2,0.5
4155_4155_L268,18,2,0.5
4155_4155_L268,17,3,0.5
4155_4155_L268,18,3,0.5
4155_4155_9205,04,1,0.5
4155_4155_9205,09,1,0.5
4155_4155_9205,04,2,0.5
4155_4155_9205,17,2,0.5
4155_4155_9205,04,3,0.5
4155_4155_9205,18,3,0.5
4155_4155_9205,09,4,0.5
4155_4155_9205,17,4,0.5
4155_4155_9205,09,5,0.5
4155_4155_9205,18,5,0.5
4155_4155_9205,17,6,0.5
